iteration,d_loss,g_loss,k1,d1
1,0.6885129660367966,0.6131788890433312,0.20000020121727577,0.010000018988233956
2,0.6868604093790054,0.6135241224431992,0.2000002011281071,0.010000005219794684
3,0.6860139747460683,0.6136322048068047,0.20000006907106638,0.010000011935354441
4,0.685574148595333,0.6130941231250763,0.20000002510178247,0.01000001572119637
5,0.6856158286333084,0.6123877949023246,0.19999992483545762,0.010000005335481397
6,0.6862201011180877,0.6134512118673324,0.19999991281606666,0.009999994185467268
7,0.6854410266876221,0.6117896878409386,0.1999999068070867,0.009999988623369252
8,0.6850599040587743,0.6143794931745529,0.19999979019342937,0.009999906029403665
9,0.684971422808511,0.6143284709692002,0.19999971147987197,0.009999910261193245
10,0.6843102608408247,0.6151303666424751,0.2000003069860907,0.009999909557799204
11,0.6836014606058598,0.616317061097622,0.20000035159499557,0.009999915779599551
12,0.6827709641721513,0.6173707426571846,0.2000003336077135,0.009999902373850051
13,0.6820847438441383,0.6162150151038169,0.20000031041217098,0.009999890700639566
14,0.6812526738643646,0.6170366034698487,0.20000035226495294,0.009999879700704815
15,0.6807190251350402,0.6150624528121948,0.20000035513766348,0.009999870370375885
16,0.6799295848066156,0.6109948108136654,0.20000029095295369,0.009999859977885906
17,0.6797142848372458,0.6170094792699814,0.20000027896501205,0.009999844440674761
18,0.678798873225848,0.617042387881279,0.2000002759287472,0.009999838614836255
19,0.6778723501242123,0.6200175428819656,0.20000029516462403,0.009999835029305836
20,0.6764592238834926,0.6180430909180641,0.20000032740601864,0.00999984264703814
21,0.6758627095392773,0.622851136071682,0.20000030942493763,0.009999832990074058
22,0.6747366245587666,0.6232521363162994,0.20000030938583693,0.009999826220848175
23,0.6732950055599212,0.6179864679479599,0.200000282874963,0.00999962152765172
24,0.6722535483539105,0.6223444295167923,0.20000030366986193,0.009999591206490271
25,0.6708535471383262,0.6220870585441589,0.20000029766838046,0.009999725535666545
26,0.6697146629585939,0.6269076653337479,0.20000031487149939,0.009999707637351992
27,0.6679910033941269,0.6221778472018242,0.19999948616123636,0.009999638269654916
28,0.6664709740563441,0.6213711577153206,0.19999949824664345,0.009999612372562083
29,0.6650214741104528,0.6254517067432404,0.19999937145647823,0.009999598620644146
30,0.663674410879612,0.6200043889212609,0.19999931289403444,0.009999587201484935
